city,genres_list,tags_list,user_id
Clarksville,[],[],99224507
Los Angeles,"['jazz', 'R&B & Soul', 'Pop', 'Sarah Reich, Tap Music Project, Gemini Vibe, Single, Original Music, Tap Dance, Jazz, Funk', 'regal', 'sette mari', 'Stephan Oberhoff', 'brazilian jazz', 'Jazz', 'Original', 'el negro', 'Soul', 'Soul Jazz', 'vocal jazz', 'vocal jazz', 'vocal jazz', 'Jazz Education', 'World Electronic', 'Jazz Vocal', 'East of the sun', 'Jazz', 'Jazz', 'pops']","['""shrek pop""', '""wedding music"" ceremony beautiful ""piano instrumental"" ""solo piano""', 'アイノウタ Mother', '""James Harrah""', '""ivan lins"" ""brazil camp""', 'Joni Wilson 2013 Recording The Folks Live On Hill', 'Pop', '""robby ameen"" ""pedro martinez"" ""negro & robby at the 3rd world war"" ""live at Umbria"" ""afro cuban jazz"" ""funky cuban"" ""john beasley""', 'Jazz indian tablas Guitar upright bass vocals live studio', '""jazz choir""', '""jazz choir""', 'jazzchoir', 'Jazz voice guitar duo', 'jazz']",63040448
"Pittsburgh, PA",['Live'],[],100142030
"Bayonne, NJ / New York City, NY","['Classical', 'Classical']",[],245263311
	UNITED STATES,"['best', 'general electric', 'good', 'good']","['good better', 'sounds ""moving sound"" machines cool new innovation technology', 'Rockabilly', 'best']",71568334
New York,"['jazz', 'Jazz', 'Original', 'Jazz', 'jazz']","['""Jim Funnell\'s Word Out"" ""Jim Funnell"" ""Word Out"" trio ""double bass"" piano drums ""Spirit of the Snail"" ""Oliver Degabriele"" ""Thibault Perriard"" ""Spirit of the Sn@il""', '""Jim Funnell\'s Word Out"" trio piano ""double bass"" drums ""Such a Sweet Dawdle"" ""Oliver Degabriele"" ""Thibault Perriard"" ""Jim Funnell"" ""Word Out"" ""Spirit of the Sn@il""', 'acoustic guitar solo sologuitar Jazz hiroshi fukutomi', 'jazz violin jazzviolin jazzviolinist', 'jazz violin strings japanese Folk ""tomoko omura""']",110750682
Bronx,"['reggae', 'R&B']",[],179481565
Florida,"['Hip-hop & Rap', 'Dubstep', 'Electronic', 'Electronic', 'D-Witt', 'Dance & EDM', 'Classical']","['Hip-Hop/Rap', '""Bio Bane"" ""Audio Cure"" Bass Big Crazy Dark Dub Dubstep ""EDM "" Epic Exclusive Fire Grime Hard Heavy Hot Instrumental Music New Original Power Promo Rave Riddim Sick Track Tune', 'Driftbomb BAZZ PR3STO ""One Day"" Remix Trap EDM ""Future Bass"" Marshmello Style Slushii', '""Post EDM""', '""Hip Hop""', 'EDM House Music edmmusic edmhouse bigroom bigroomhouse future futurehouse progressive progressivehouse hard hardhouse rico rich ""rico & rich"" ""d. sebastiaan"" feat ade amsterdam Dance event ""amsterdam dance event"" october 2016 mix dj']",259632096
united states,"['Sicko Mobb', 'King']","['""Round And Round"" ""Super Saiyan Vol 1"" ""Def Jam"" New Chiraq Exclusive ""Hip Hop"" Rap', 'Lil Jay Bars of Clout']",85666790
"Vienna, Virginia","['Techno', 'Ambient']","['VENT', 'Classical Electronic']",61402091
O❍ California,"['sunset_cafe', 'Deep House', 'House', 'house', 'fkalways', 'fire island', 'Summer Sunday Tea', 'House', 'Bob Sinclar', 'Soulful House Mix', 'Trance', 'House', 'Electronic', 'Chillout', 'Pop-dance', 'Dance', 'Tell', 'Pop', 'Chill', 'paula cole', 'House', 'House', 'artful', 'hałsy', 'House', 'Progressive House', 'House', 'Trance/House', 'Dance', 'pop', 'summit', 'Trance Classic', 'Trance', 'House', 'Vocal Trance', 'Vocal House']","['talano House Deep nu_disco Nudisco', 'roger sanchez lost d-trax dimitri valeff deep house ""Roger Sanchez"" Lisa Pure ""lisa pure"" ""dimitri Valeff"" remix 2014 tech', '""Mash Up"" HOUSE', 'classics', 'DAVIDMORALES FRANKIEKNUCKLES DEFMIX HOUSEMUSIC', 'summertimeallthetime', 'saeed ali gusmen podcast house music tribal summer 2013', '""Fire Island"" ""The Pavilion""', '""funky house classics""', '""I feel for you"" Remix Summer Funk Disco house Electro', 'Sade SadeAdu DJMix Remix Classic House', 'trance ""milk inc"" ""almost famous"" edm romania run ""vocal trance"" dance cover', '""Progressive House"" Dance ""Tech House""', 'soundcloud:source=android-3rdparty-upload', 'me why vs Smalltown boy -Jimmy Somerville And Supermode Remix', 'Oh Wonder Technicolour Beat Urban Contact Remix Chillout Ambient EDM Electro Mui Bass AirwaveMusicTV', '""jonathan peters""', 'Roachford ""Full Intention"" ""Peppermint Jam""', 'Circuit ""Forever Tel Aviv #Gay""', 'ridney ""terri walker"" ""missing you"" ""eric kupper"" ""frankie knuckles"" ""directors cut"" artful ""artful dodger""', 'czille', 'house marce mix edit', 'Progressive House', 'StoneBridge Crystal Waters Be Kind Stoney Boy Music S69 Hed Kandi Japan Sexy Funky Kawaii Disco Beach Pool Miami Ibiza Sunset House', '""Vinny Vero"" ""The Brand New Heavies""', 'ATB ""You\'re Not Alone"" 2002', 'blulipstick sharonmaylinn alexgaudino hedkandi magilla paolosandrini', 'Lucrezia Live To Tell Madonna']",175770624
"Davis, California","['Hollywood', 'Story Telling', 'Vaudeville', 'Jack Berger Orch', 'Dance', 'Paul Whiteman', 'Van & Schenck', 'Mae Questel', 'Johnny johnson', 'Harry Reser', 'Seger Ellis', 'Seger Ellis Vitaphone 2', 'Seger Ellis', 'Waring', 'talkies', 'Wheeler & Woolsey']","['Broadway ""West End"" Hollywood ""Music Hall""', 'Broadway ""Cole Porter"" ""Eleanor Powell"" ""Two Pianos""', '""Piano novelty""', '""Piano novelty""', 'Novelty blues piano roll', 'Broadway Movies Theatre']",92982272
Gates,"['Chris Brown', 'jhene', 'meelah', 'Felixx', 'Drake ', 'Maurice', 'LikeMyGirlfriend', 'Jhené', 'oshea', 'Acoustic R&B', 'jhene', 'elliot trent the first time ', 'Two Hearts', 'TC', 'Bryson Tiller', 'R&B', 'R&B', 'R&B', 'R&B']","['R&B Royalty ""Before The Party"" Soul ""Air Kalo"" Remix ""Slow Jam""', 'aiko wait no more', '""R&B Divas"" ""Musiq Soulchild"" R&B Music', 'FelixxMusic Applause Single R&B', 'OVO ""Hotline Bling"" Toranto Remix Cover ""What do"" justin soldano seventh ""travis scott"" dont rodeo ""how deep is your love"" tgod', 'Andreena Ft Rollercoaster', 'mishon ""chris brown"" usher augustalsina ""conversation ft tyga"" ""just a kiss"" ""lincoln heights"" ""dynasty records"" ""jermaine dupri"" r&b ""Hip Hop"" R&B', '""jhene aiko"" ""jhené aiko"" ""2 seconds"" r&b', 'relationships 90smusic r&amp;b vibe losangeles LostangelsCA LAme 2013', 'aiko id rather', 'elliot first time ""slow jams"" trent ""the first time"" Hip-Hop RnB love ""les vibez "" ""chill ""', 'Dondria Vertigo ""Tiyon Christian""', 'brand new drake so far gone drizzy drakke audax jr audaxjr ovo', '""TrapSoul ""', 'Kayla ""Do You Remember"" ""Rich Homie Quan"" ""Rich Homie"" Smith\'s ""Meet The Smith\'s"" ""Kenny Smith""', '""Eric Bellinger"" ""Cuffing Season"" shuffle iPod ""iPod On Shuffle"" Bellinger']",130411527
"OKLAHOMA CITY, OK","['beat', 'Rap\\ Instrumental', 'Instrumental Hip Hop', 'Instrumental Pop', 'Beats', 'Desiigner - Timmy Turner - Tiimmy Turner', 'Instrumental Hiphop', 'Hiphop en Rap', 'Hip-hop & Rap', 'Trap', 'Dance', 'Deep House', 'Electronic', 'Deep House', 'MR013', 'Dance & EDM', 'Melodic House', 'Deep House', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'fly', 'EDM', 'Relaxation', '+x', '+x']","['instrumental rap Dubstep ganga beats kat dahlia ""my ""', ""detachment beats aretha franklin you are all i need you're to get by remix soul INSTRUMENTAL with hook vocals"", 'Instrumental Beat Beats Rap Pop ""Hip Hop"" Hit Dance ""Dance Pop"" Edm House ""Instrumental Hip Hop"" Allrounda ""Allrounda Beats"" ""With Hook"" ""Alicia Renee""', 'Beats Beat ""Rap Beats"" ""Rap Beat"" Allrounda ""Allrounda Beats"" ""Allrounda Productions"" ""Heat Up Beats"" ""Buy Beats"" ""Free Download"" Soundclick Instrumental Instrumentals Eminem Dre Boi1da ""Just Blaze"" Drake ""Jay Z"" ""Rick Ross"" Pop Rap Hiphop ""Hip Hop"" Trap Producer Remix Song', 'desiigner ""timmy turner"" ""designer timmy turner"" instrumental ""desiigner instrumental"" ""desiigner timmy turner"" ""desiigner turner"" ""desiigner timmy"" ""timmy turner instrumental"" ""desiigner remake"" ""desiigner timmy turner remake"" Tiimmy Turner', 'Birdy Skinny Love Instrumental Beat Hiphop Rap Dope Cool Emotional Amazing Great Feelings For Sale DSL', '""free beat with hook"" ""sweet dreams"" ""free g eazy type beat with hook"" ""free type beat with hook"" ""free instrumental with hook"" ""free beats"" ""free instrumentals"" ""royalty free beats"" ""royalty free"" Beats ""royalty free music""', 'beat Instrumental ""Hip Hop"" ""beats with hook"" vocals hooks ""beat with hook""', '""tyga type trap beat"" ""tyga type beat"" ""trap beat"" ""type trap beat"" ""free instrumental rap beat"" ""free instrumental"" ""rap beat"" Trap ""trap rap beats"" omnibeats', '""clean bandit"" seanpaul rockabye autograf ""autograf remix"" ""clean bandit remix""', 'Hiphopremixes Electro ""DJ Ice Gold"" ""Ice Gold"" ""The Real DJ Ice Gold"" ""Ice City Remixes"" House Oklahoma ""What Happens In Vegas"" ""Ice City Remix"" ""Oklahoma City"" ""House Music"" ""Ice Gold Remix"" ""Pierce Pressure Oklahoma""', '""Electro House"" ""The Real DJ Ice Gold"" House Electro ""DJ Ice Gold"" ""Ice City Remixes"" ""DJ Ice Gold Oklahoma"" ""Lights of Dreams"" ""Ice Gold"" ""Ice City Remix"" ""Oklahoma City"" ""House Music"" ""Ice Gold Remix"" ""Pierce Pressure Oklahoma""', '""Electro House"" ""DJ ICE GOLD "" ""NEON MOMENT"" ""THE REAL DJ ICE GOLD"" ""ICE CITY RECORDS"" ""LIGHTS OF DREAMS"" ""Neon Moment ft. DJ Ice Gold"" ""DJ Ice Gold"" ""Ice Gold"" ""Ice City Remix"" ""Oklahoma City"" ""House Music"" ""Ice Gold Remix"" ""Pierce Pressure Oklahoma""', '""Mirage Records"" Matierro Dynastrax Rykka Thunder ""Progressive House""', '""Electro House"" EDM MADSHOW AMAYA', 'Sondr Surviving ""Joe Cleere"" Cápac Remix itscapac 2016 Melodic House', '""Deep "" ""Deep House"" House ""Out Now"" Pop Piano Dj Demo Trap Track Lopsius ""Nothing More"" Life Loop Mix Masup', '""Progressive House"" Faxonat EDM', '""ELECTRO HOUSE"" HOUSE POP ""POP HOUSE"" DANCE ""DJ Ice Gold"" ""Ice Gold"" ""Ice City Remix"" ""Oklahoma City"" ""House Music"" ""Ice Gold Remix"" ""Pierce Pressure Oklahoma""', '""ELECTRO HOUSE"" HOUSE POP ""POP HOUSE"" DANCE ""DJ Ice Gold"" ""Ice Gold"" ""Ice City Remix"" ""Oklahoma City"" ""House Music"" ""Ice Gold Remix"" ""Pierce Pressure Oklahoma""', '""ELECTRO HOUSE"" HOUSE POP ""POP HOUSE"" DANCE ""DJ Ice Gold"" ""Ice Gold"" ""Ice City Remix"" ""Oklahoma City"" ""House Music"" ""Ice Gold Remix"" ""Pierce Pressure Oklahoma""', 'away edm drum and bass electro ""fly away"" hexx kyle reinhardt Go gzmg Instrumental Beat Dubstep progressive Club pop hit crazy sick new ""Up up and away"" up', 'emd electro house techno dance music free royalty for youtube kostenlose musik creative commons dubstep dnb drum bass summer sommer pop new 2013 instrumental instrumentals gema frei gemafrei', '""slow music"" ""peaceful music"" ""calming music"" ""piano music"" ""work music"" ""study music"" ""love songs"" relaxdaily instrumental instrumentals ""relaxing music"" ""music for meditation"" ""music for yoga"" ""spa music"" ""massage music"" ""music for studying"" ""homework music"" ""healing music""', '""Martin Garrix"" ""Bebe Rexha"" ""In The Name Of Love"" EDM ""STMPD RCRDS""', '""martin garrix"" ""matisse & sadko"" together ade']",200616969
Dallas,"['vanic', 'Your Secret', 'Classical', 'Rock', 'Podcast', 'Alternative Rock', 'Ashes Remixed', 'Indie', 'WhoIsBlackCity', 'AfrikaBurn', 'Trap']","['x kflay make me fade', 'Indie Pop Vocal ""Indie Pop"" Electronica Chill Relax ""Easy Listening"" Chillout', 'Rock country UK Songwriting Competition Finalist', 'buddhism Buddhist science ethics compassion Loving Kindness altruism mindfulness Podcast', '7YEARS 7 ""Lukas Graham"" Cover edit Lukas Graham', '""Future Bass"" Remix Illenium Mysteryland Wavo Drumstep', '""edward sharpe"" up from below magnetic zeros home community music', '""blackcity "" bca ""blackcity association"" ""blackcity vick"" ""goin krazy"" krazy whoisblackcity moveinsilence', 'AfrikaBurn ""AfrikaBurn 2016"" ""Seth Schwarz"" ""The Spirit Train"" Hauptbahnhof Tankwa Karoo Desert Sethschwarz']",205417496
Texas,"['Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'House', 'Dubstep', 'Dance & EDM', 'Electronic', 'Bass House', 'Dance & EDM', 'Deep House', 'Pop', 'Hip-hop & Rap', 'Chill', 'Classical']","['back then raziel chamel the reel', 'artists ""Hip Hop"" rap booking features mazemarlay raycasino numbers global labels label newgrindcity miami florid miamiflorida brooklyn brooklynny uk unitedkingdom', 'kingofthehill mehkiletreigh trap wavey drip richbeatz', '""Tech House"" House house2016 bestof2016 ""Deep House"" Minimal', '""Bio Bane"" ""Audio Cure"" Bass Big Crazy Dark Dub Dubstep ""EDM "" Epic Exclusive Fire Grime Hard Heavy Hot Instrumental Music New Original Power Promo Rave Riddim Sick Track Tune', '""Post EDM""', 'Dubstep Trap Bass ""Next Level"" Owsla Nest murkcity molly mia getter jauz 2017 edc columbia HBO Trapstyle Drop Murkcitydemos Garagevibe Iamsohighrecs Mollyrecs basshouse', 'EDM House Music edmmusic edmhouse bigroom bigroomhouse future futurehouse progressive progressivehouse hard hardhouse rico rich ""rico & rich"" ""d. sebastiaan"" feat ade amsterdam Dance event ""amsterdam dance event"" october 2016 mix dj', 'Adria Ms.Dria ""Ms.Dria Show"" M.C.A.D.E.', 'Rap ""Hip Hop"" ""new music"" reynos vision Mixtape Original 2017 ""new york"" music ""jay z"" drake ""kanye west"" ""j cole"" ""kendrick lamar"" ""dj khaled"" Wale ""Rick ross"" ""Fat joe"" ""Big pun"" ""Rough draft"" Single ""French montana"" ""A boogie"" ""Washington heights"" Uptown Dominican Belly ""The weekend""', '""Chill Trap"" Melodic Future??? Liquid Chill']",259656733
"Santa Fe, Texas","['Killer', 'Ambient House', 'nasa', 'Electronic', 'Alternative Electronic', 'Sythpop', 'synth-punk', 'Pop Rock', 'EBM', 'Edm', 'Melodic Instrumental', 'Americana Folk', 'New Wave']","['""Texas Noise Factory"" Chillout', 'space', 'ebm,electro,gothic,electronic,industrial,cybergoth,futurepop,electropunk,minimal,indie', 'careless memories live ""duran duran"" ""careless memories""', 'Duranduran Simonlebon rogertaylor nickrhodes johntaylormusic', 'vcmg depeche mode erasure vince clarke martin gore spock ep1', '""ACID HOUSE"" Techno', '\'ZenHill ""Dan Workman"" ""Christine Wu"" SugarHill ""String Theory"" ""Wayne Gilbert""', '""Dan Workman"" ""Lisa Serice"" ""Girl Friday"" SugarHill']",87288865
TACOMA,"['SeaanBooks', 'MoneeklassMusic #MKF #AllGasNoBrakes #AllGasNoBrakesEnt']","['You skymovement Tacoma ""Hip Hop"" rap Trap', '""LeadersCL #KNOE #EarlyBirdApparel #InGodWeTrust"" ""InGodWeTrustEP #TheCookUp #NewMusic #SoundCloud""']",131910696
"Washington, D.C","['Dance & EDM', 'Drum & Bass', 'Urban', 'EDM ', 'apeiruss', 'djnyk ', 'Drake', 'bassrani ', 'Track of the Week', 'URBAN', 'Tahsan', 'bliss', 'Electronic', 'Xefer', 'World', 'enchanted valley carnival', 'House', 'Electronic', 'Pop, Classical, Bengali', 'Hightechmusic', 'Pop/Dubstep/Bengali', 'Electronic, Industrial, Rock', 'Original Mix', 'Soft Melo']","['""Melodic "" Edm ""Drum n Bass"" ""Leap of faith"" ""Drum & Bass"" ""Zakaria Tahsin""', 'banglaurban R&B Soul sensual Electronic Bass vocals romantic Slow Downtempo weeknd bangla bengali Fusion lyrics Piano Urban desi reverb shahrarmusic bangladesh newmusic Pop Trap ""Hip Hop""', 'Drums&bass ""Rap "" Electro XB ""Fek an2"" ""Fek antu"" Mr.D trixer', 'reborn stephanneera kaizerkaiz srilanka bangladesj Edm international featuring ne Love music', '""play life podcast"" edm', 'Hotline_Bling Cover RnB Hotline Bling Cash Money Records/Young Ent./Universal Rec. Rap ""Bangla  #Acoustic"" HTM', 'BANGLA SECRETS R&amp;B CHILL CLASSICAL FUSION ELECTRONIC PRODUCER SINGER POP HITS SHAHRAR EDM HIPHOP NEWMUSIC BANGLADESH USA NASHVILLE Vocal SITAR 808 BASS LOGIC SAMPLE CHARTS NEW EID 2015', '""Srabon sani"" Cover ""Nickson alvi"" Prematal HTMR ""Tribute To Tahsan""', '""penn masala"" kavita seth violinder yash raj film studios dipesh sharma', 'electronica Chill escape calm eastern western Producer vocals rnb Soul upbeat Logic tabla guitar sidechain', '""xeferrahman "" MJ michaeljackson nagibhawk dirtydianacover', 'dancing petals raxstar naiem music raashi kulkarni shweta subram ar rahman abhay jodhpurkar hindi bollywood influenced', '""evc anthem remix"" evc14 evc', '""Valentino Khan"" ""Make Some Noise"" OWSLA House Hardstyle ""Hard House"" ""Electro House"" Dance Bass ""In Khan We Trust"" EP Jumpstyle Hardcore Trap ""DJ Kool"" ""Hardcore Techno"" ""Los Angeles"" festival bounce', '""nagb hawk"" ""shesh kotha"" ""onkota bhul"" ""susmita biswas sathi"" ""jalal ahmad"" ""vishal gotecha"" Classical ""manna dey"" jadughor ""redd maze""', 'Starlite Dubstep 2014 ""zakaria tahsin"" ""original mix"" Bass ""electronic remix""', 'nadia ""susmita biswas sathi"" ""what you need tonight"" dubstep bangla bengali bangladesh ""new age"" jadughor ""redd maze"" ""onkota bhul"" nagib hawk electronic', 'Xefer ""Susmita Biswas Sathi"" Chera Bangla Bangladesh Electronic ""Electronic Rock"" Industrial Jadughor ""Redd Maze"" ""Nagib Hawk""', 'Dubstep Complextro ElectroHouse DipanjalMaitra Mr. D']",68774952
Austin,"['dub #ambient', 'Mashup', 'Alice Deejay', 'N64']","['Launch Exige 2015 Pompeii Audien Mc ""Imagine Dragons"" Galantis Runaway U&I ""Yacht Club"" Yacht Club Remix Official Winner 2014 Askery Lash Laurell ""Float Alone"" Revolution EDM Trap future Unlike Pluto melodic ""Electronic Dance"" Prog house Progressive ""Electronic Music"" Ghosts Mako Friendzone Premiere Free Download Edm Electronic Echosmith ""Cool Kids"" Gazzo ""Two Friends"" Foxes DHT Monster ""Totally Normal"" Dance Music Electro ""Gold Dust"" House Dark Pop Future ""Progressive House"" ""Deep House"" Chill Lounge Deep Mashup ""Electronic Dance Music"" ""Paris Blohm"" Saxophone Indie', 'Brillz Remix Galantis You Mashup Better Off Alone', 'dreamland singularity mutrix remix super smash bros tour nintendo 8 bit 8bit']",89525293
Lawton,"['Porter Robinson', 'MagicalGirlStep', ""Girl'sLoveStep"", 'Dubstep', 'Ambient', 'Trap', 'UNDERTALE', 'Trap', 'Electronic', 'House', 'Trap', 'Remix', 'EDM', 'Tekwa', 'Tekwa', 'traparms', 'steve', 'TONG8', 'Dance & EDM', 'Electro House', 'Festival', 'Acoustic', 'Folk', 'folk']","['Game', '""Cosmo\'s Midnight"" ""Sad Machine""', '""GHOST DATA"" ""Magical Girls"" ""Girl\'s Love"" Album VOCALOID Avanna ""Fashion Show"" Vogue ""Runway Fashion"" ""Tokyo Fashion"" Yuri Lesbian Love ""Love Song"" Magical Girl ""Yuri Sailor Moon""', '""Future Bass"" ""Melodic Dubstep""', '""brad bombs"" Ambient Edm Trance simplicity wn Chill Chillout chillstep', 'Hybrid Bass', 'remix snowy ""toby fox"" ost Ambient chillstep wn won ""brad bomb"" undyne sans papyrus asriel asgore frisk flowey chara gaster determination vgm', 'WN ""Melodic Trap"" Marshmello Monstercat Slushii Blume Brad-Bombs ""Shut In<3"" ""Love you!""', '""Melodic Dubstep"" Futurebass', '""Progressive House"" ""Electro House"" Piano Bass WN', 'wn wonk dancer brad bomb ""brad bombs"" trap house progressive chillstep edm tekwa', 'dubstep trap brad bombs ""brad bombs"" tekwa take over takeover get hype ""get hype""', '""Brad Bombs"" Wonk progressive house edm trance dubstep trap', 'dubstep DnB dubtech Glitch trap edm electronic', 'trap music trapmusic bass bassmusic leads turnt twurnt g-buck dillonfrancis skrillex diplo rickysanxxx steveaoki', 'aoki cake face neon future album', 'steve aoki ""steve aoki"" bloody beetroots ""bloody beetroots"" ""new noise"" refused', 'Edm chillstep Electronic Dubstep ambient Electro', 'shykidx shy kidx dubstep bass epitaph epitaphrecords warpedtour2013 warped', 'Trap Rave Party Club Banger Bass 808 Bad Ass TrapMusic', '""bring me the horizon"" drown ""new song"" sandpiturtle sempiternal', 'experimental Atmospheric']",105876528
united states,"['electro house', 'Electro House', 'Hardstyle', 'bassjackers', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Balada Ritmica', 'steve', 'Dubstep', 'Dubstep Christian', 'Dubstep']","['""Electro House""', 'crossnaders spcmn free download', 'Bassjackers Luciana Fireflies', '""Electro House"" ""house #edm #extended""', '""wav #edm #bounce #bassjackers #Jayhardway ""', ""aoki aoki's house episode 120 mix podcast"", 'Dubstep drums skrillex gelvo shine bass drop music', 'Veela Image Line Toby Emerson Christoph Maitland TuneCeeDubstep Dubstep Filth 2011 Datsik Excision Bar9']",22572080
"Charlotte, North Carolina","['R&B & Soul', 'RnB', 'Anthony Hamilton - Neo Soul', 'Anthony Hamilton', 'Anthony Hamilton', 'Anthony Hamilton', 'Anthony Hamilton', 'Anthony Hamilton', 'Anthony Hamilton', 'Anthony Hamilton', 'Anthony Hamilton', 'Anthony Hamilton', 'Anthony Hamilton', 'Anthony Hamilton', 'Anthony hamilton', 'Anthony Hamilton']","['XTC Unreleased ""MCA Records"" ""Anthony Hamilton""', 'XTC Unreleased ""MCA Records"" ""Uptown Records"" ""Anthony Hamilton""', 'XTC Unreleased ""MCA Records"" ""Uptown Records"" ""Anthony Hamilton""', 'XTC Unreleased ""MCA Records"" ""Uptown Records"" ""Anthony Hamilton""', 'XTC Unrelesed ""MCA Records"" ""Uptown Records"" ""Anthony Hamilton""', 'XTC Unreleased ""MCA Records"" ""Uptown Records"" ""Anthony Hamilton"" ""Terri Robinson"" ""New York Undercover""', 'XTC Unreleased ""MCA Records"" ""Uptown Records"" ""Anthony Hamilton""', 'XTC Unreleased ""MCA Records"" ""Uptown Records""', 'XTC Unreleased ""MCA Records"" ""Uptown Records"" ""Anthony Hamilton""', 'XTC Unreleased ""MCA Records"" ""Uptown Records"" ""Anthony Hamilton""', 'XTC Unreleased ""MCA Records"" ""Uptown Records"" ""Anthony Hamilton""', 'XTC Unreleased ""MCA Records"" ""Uptown Records"" ""Anthony Hamilton""', 'XTC Unreleased ""MCA Records"" ""Anthony Hamilton""', '""Nobody Else"" Acapella ""Anthony Hamilton"" 1996']",150940730
California,"['وهابيات', 'Tamer Hosny', 'Classical', 'Arabic Songs', 'World', 'romance', 'Fayroz, Lebanon ', 'Classical', 'Classical', 'remix songs', 'Remix', 'World', 'World', 'أصالة', 'عمرو دياب', 'وسوف', 'طرب', 'نادر', 'آمان', 'Classical', 'jesus loved you', 'البابا شنودة الثالث', 'Arabic']","['soundcloud:source=android-3rdparty-upload', 'soundcloud:source=android-3rdparty-upload', 'كل ده كان ليه + دارت الأيام - صفوان بهلوان دا الايام نساني انام أنام الليل خلاني ابات أبات اناجيه أناجيه', 'Tamer Hosny 2007 ""تامر حسني - ألبوم يا"" بنت الأيه ""ماكنتش مبين"" ""عرفت اللي فيها"" ""انت واحشني"" اعتذري ""سيب الحب"" ارجعلي ""حاسس بخوف"" ""محدش حاسس بيا"" ""كل سنة وانت طيب"" صوتك ""الله يباركلي فيك"" ""أنا ولا عارف""', 'www.abdwap2.com', 'mix', 'soundcloud:source=android-3rdparty-upload', 'soundcloud:source=android-3rdparty-upload', '""Free Music"" ""Nasr Mahrous"" ""Bahaa Sultan"" Collection ""فري ميوزيك"" ""نصر محروس"" ""بهاء سلطان"" كوكتيل 2016 2017', 'ساعة من رومانسيات عمرو دياب اجمل ميكس اغاني لعمرو جميلة جدا ""ميكس اغاني عمرو دياب"" ""ميكس جديد"" ""عمرو دياب والم"" ""اغاني جميل"" ""ساعه من وق"" ""عمرو دياب"" ""اغاني جديدة""', 'soundcloud:source=android-3rdparty-upload', 'طرب رومانسي كلاسك شيرين', 'remix', 'نانسى عجرم', 'Arabic', 'soundcloud:source=android-3rdparty-upload', '""Amr Diab"" ""Best Mix of Amr Diab""', 'Tamer Ashour New Album Khayali 2016 /2017', '""أصاله "" ""أجمل الأغاني"" ""ع اللي جرى"" ""عاللي جرا"" ""ع اللي جرا""', 'شارموفرز هيبتا', 'soundcloud:source=android-3rdparty-upload', 'fyrouz ""fairouz ""']",87944251
Las Vegas,['Community Development'],"['volunteers ""volunteer retention"" ""Sara Lightner"" ""Peace Corps"" ""Orton Family Foundation"" ""Debbie Moreno"" ""Galesburg on Track"" ""Galesburg, Illinois"" ""Community Heart & Soul""']",152202301
S.Miami,"['Gospel', 'Religion & Spirituality', 'Hip-hop & Rap', 'string quartet', 'Religion & Spirituality', 'Vocal', 'Jazz', 'choral, SATB, classical', 'Film music', 'Space', 'bass clip', 'Flute clip', 'Piano clip', 'Rainforest', 'strength', 'Train', 'Theme Project', 'Theme Project']","['""worship "" gospel music', 'carter sermon crossbridge brickell nehemiah house home church family city pastor prayer', 'Hip-Hop', 'quartet Strings ""the wild"" Classical Folk', 'grace affords hospitality joshua rahab crossbridge brickell church sermon', 'Classical artsong', 'Ballad JazzRats', '""Theme Project""', '""Cartoon (theme)""', '""Theme Project""']",176729151
Scranton,"['Rock', 'Pop', 'Pop', 'Classical', 'Classical', 'park shop wien', 'Jon Ventre', 'harp', 'Rock', 'Rock', 'Pop', 'im', 'electronic', 'Pop', 'Fairytale']","['""all you\'re good for"" acoustic original', '""the bee gees"" ""bee gees"" acapella ""classic rock"" ""run to me""', '""pamelia kurstin"" ""theremin orchestra""', 'theremin ""theremin bach"" pamelia kurstin ""simone dinnerstein""', 'pamelia stickney live orchestral theremin improvisation', '""Trevoris Scott"" ""Nathan Brown"" ""Lee Dyess"" Bass Drums Guitar Valdosta Funk insane Random ""Mike Lull""', 'theremin', 'rock indi ind pop', 'rocknroll indie indi indiepop pop', 'traffic air clara berry wooldog brad swanson free download', 'love ""im in love"" julius official audio justin bieber new song download pop', 'electronic ableton sunset velocity', 'Dance Pop', 'Harp Flute ""Soprano Sax"" Moog ""Spoken Word"" theremin Balloon']",64384064
